"","logFC","logCPM","LR","PValue"
"lp_2016",0.210825412505917,12.3761709755139,1.40008517037745,0.236709310864257
"lp_2017",0.158499848737691,10.3226643645119,0.80580299404285,0.369364013333032
"lp_2018",0.145856313263765,11.8691048020533,0.684341524222759,0.408095732751165
"lp_2019",0.139395688200146,11.5872766768554,0.653258172168023,0.418950201018737
"lp_2020",0.372393686930337,8.62469797740534,2.60405314531977,0.106590802353487
"lp_2021",0.284511035802534,10.6919588741385,1.81094470594775,0.178394945067314
"lp_2026",0.140505893260455,10.1071235676652,0.657501401453146,0.417443430790225
"lp_2027",0.0894691861601564,11.8809161702487,0.263466327191878,0.607748680301392
"lp_2028",0.0755382567196934,9.86679755433913,0.188339935637146,0.664301880885261
"lp_2029",-0.0606900415584948,10.6106853888162,0.134655960516511,0.713652596414441
"lp_2030",-0.960184026868808,7.96644034351335,35.6261280600648,2.39059513701605e-09
"lp_2031",-0.971887929266038,8.20856583286997,30.9738627099538,2.61526737974699e-08
"lp_2032",-0.97360782694969,7.33221319635942,34.2718815305752,4.79256411855257e-09
"lp_2033",0.647763591876094,1.25184290669347,1.83799978408895,0.175185565823144
"lp_2034",0.395580850549128,1.96957607672089,1.14662133492737,0.284257541009297
"lp_2035",-0.0269211775286888,2.7147021326253,0.00813273247702018,0.928142855154861
"lp_2036",-0.109430800988858,1.16003504047489,0.0508749998832982,0.821547643919891
"lp_2037",0.151017156254301,2.48393893542337,0.182094327873108,0.669579551979663
"lp_2039",0.427907893098492,8.17865861052408,5.66780648650951,0.0172790491428591
"lp_2040",0.408237900017284,11.0876747454485,5.2987251004779,0.0213410390062959
"lp_2041",0.421242140476403,8.30912310830918,5.74682158833987,0.0165185170736168
"lp_2042",0.29963900158276,7.55449656415508,3.46632603720636,0.062630271751741
"lp_2043",0.412598910388405,9.13262813317107,5.34811854061229,0.020744644146677
"lp_2044",0.569267579859832,7.66646978418623,12.7087887649442,0.00036394107706076
"lp_2045",0.136616431684896,9.84286946863986,0.564872052059002,0.452303852284875
"lp_2048",0.0928177939361925,10.4122940486749,0.279663030383858,0.596922163612489
"lp_2049",0.142040393116017,8.54494582085437,0.569428228540289,0.450486212606587
"lp_2050",-0.00297502777298318,7.74587448221269,0.000309925664254251,0.985954202620427
"lp_2054",0.343785225154645,10.9326827004139,3.63299893264457,0.0566446605156171
"lp_2055",0.439366228152262,12.2972498260391,4.86413925783256,0.0274204737843219
"lp_2056",1.10923787551613,7.56929373934776,39.4191596436925,3.41925519492028e-10
"lp_2057",0.23173482199719,12.9311419126593,1.6558945145182,0.19815855115664
"lp_2058",-0.15422571035564,4.71891173998495,0.545411823410804,0.460198504647522
"lp_2059",0.094111294541078,6.3799067770197,0.313856704832771,0.5753231438113
"lp_2060",-0.160242883120816,6.82880189409176,0.916285662759769,0.338452129637339
"lp_2061",0.472451487380441,5.03662799792358,4.05326069386926,0.0440861124698034
"lp_2062",0.479496531700481,6.28490939727551,5.18550094976123,0.0227761054802486
"lp_2063",0.0111617494034269,9.0119287978096,0.00342408612638678,0.953337864073873
"lp_2066",0.364511639454024,4.94970905050857,3.04538294786567,0.0809670179035426
"lp_2067",-0.337192952387031,6.70397581077012,3.84369503065311,0.0499333643836245
"lp_2068",-0.16880363587365,6.14260474838754,0.75314851911844,0.385481218178172
"lp_2069",0.030143814999481,0.689524276077144,0.00232673982325915,0.961527927357674
"lp_2071",0.0595497516792639,6.93793495149,0.0797532364098696,0.777632095952997
"lp_2081",-0.253708502829411,3.64603018100132,1.01779711058794,0.313042111178618
"lp_2082",-0.380972341866313,5.48426547597294,2.13716066148444,0.143767766528906
"lp_2083",-0.183733492073071,6.77170276030117,1.20971947224131,0.271387686812826
"lp_2084",0.746257878839238,0.204827943664478,1.0419310331526,0.307372789616199
"lp_2085",0.0670132200527037,7.16197200411546,0.179001917261353,0.672232383748314
"lp_2086",0.392809853189512,9.22894267496821,4.42076633698179,0.0355040876555872
"lp_2087",0.23720258874519,9.64783271201844,1.86410404908727,0.172151880491127
"lp_2088",0.0294122644503027,5.75202285627595,0.0200892851615748,0.887288004570504
"lp_2089",-0.0556791887891962,7.05069174097327,0.100605376066369,0.751104365063987
"lp_2090",-0.0902036294292,7.23287752204627,0.256295146272578,0.612676941000048
"lp_2093",-1.22079159201981,6.65134462819675,33.8051628133163,6.09169868785012e-09
"lp_2094",0.0271415335672263,8.57478989335181,0.0229449404981779,0.879600340740035
"lp_2095",-2.20395616843743,6.22482579042849,128.34335192542,9.44122333658612e-30
"lp_2096",-2.47335025270464,6.76799591125337,183.527707208681,8.22657409209615e-42
"lp_2097",-2.29406434454784,7.30164370141394,146.826737712162,8.56263383864996e-34
"lp_2098",-1.69626443999271,5.2559580038488,63.2431058855777,1.82706007289285e-15
"lp_2099",4.62243959512768,5.89879518585895,269.450599460179,1.4950273877004e-60
"lp_2100",5.29331575797739,5.19240913323255,379.727626497495,1.42646556039988e-84
"lp_2102",5.06110861589744,5.46854595189499,405.389193654311,3.69653045895097e-90
"lp_2104",5.25015805815029,3.73695984493873,186.720919953623,1.65240090250118e-42
"lp_2106",4.27341233151698,4.59023983858988,170.591769062395,5.49439027976851e-39
"lp_2107",3.23001866965871,4.60809302572097,112.826347367812,2.35525161826194e-26
"lp_2108",2.85012458952629,4.03717822326438,72.5470366264215,1.63097945636455e-17
"lp_2109",-0.577520903918887,8.08047459971505,12.5929506901259,0.000387204369728973
"lp_2110",0.556933337771808,8.01492478808458,10.1536322943926,0.00144017201927987
"lp_2111",0.580528853078417,8.61095297328375,10.8241066683785,0.00100187021920888
"lp_2112",0.161906282139577,6.60461694631457,0.787090611147327,0.374981313132137
"lp_2113",-0.781088051675621,10.5304768105319,19.9426359196884,7.98007227089832e-06
"lp_2114",0.337986825413481,6.94828183218431,4.38163288971369,0.0363281791574752
"lp_2115",0.162946938299599,8.79770421767428,0.788717915544751,0.374488081408224
"lp_2116",0.115816513778646,9.95528395917314,0.436341058471015,0.508893778168951
"lp_2118",0.317403931270724,12.2699563128678,3.27551224876743,0.0703209704461098
"lp_2119",-0.087997508004976,14.9670393367214,0.26478819187048,0.60684952159636
"lp_2121",0.856303319434764,5.44117727431414,13.6652486679526,0.000218460007717408
"lp_2122",-0.0644643485867103,9.76372089156417,0.130128951427452,0.718298375128415
"lp_2123",0.101427402936543,8.74187598988011,0.289942748351898,0.590257220806854
"lp_2125",0.865994472372984,10.4611817138923,13.9356374151948,0.000189177527654917
"lp_2126",0.546116338828632,11.0405520324389,4.88276622381545,0.0271261133715433
"lp_2128",0.264514237250086,8.19543608510578,2.36398232866892,0.124164861218248
"lp_2129",0.0890297506569949,8.06891091010579,0.274997525528988,0.599998920723491
"lp_2130",0.0476103860400689,5.99880905051357,0.0591604791983551,0.807827791150915
"lp_2131",0.120078579718713,5.7075339372782,0.398540204602423,0.527844120491074
"lp_2132",-0.229130049722827,8.08420788094054,1.70994393274215,0.190992645100947
"lp_2133",-0.340033003107267,6.34765303462644,3.52891990024699,0.0603070623640924
"lp_2134",-0.352462275665771,6.82893505827519,4.02933779901555,0.044715489164112
"lp_2135",-0.224387995921095,4.79747082467679,0.813796920688802,0.367000065714963
"lp_2136",-0.451922979646682,11.0731785075492,6.95615728264488,0.0083531248768323
"lp_2137",-0.51438810789967,8.68130960423739,8.60509565645728,0.00335223761622539
"lp_2141",0.68441959137718,5.99430382518355,10.5254359746686,0.00117742632247117
"lp_2143",0.396036774810895,5.39247987431592,3.30327765607508,0.0691417917061309
"lp_2146",1.05946240487983,12.2699858029544,33.3757207730023,7.5966444326668e-09
"lp_2147",-0.438574000591315,6.92708636189006,7.43859912471029,0.0063839563215739
"lp_2149",-0.624863243023393,5.72863698314609,10.8579040131253,0.000983749738187646
"lp_2150",-0.928290775994377,5.33019392069379,22.2021389587164,2.45400254127382e-06
"lp_2151",-5.98476731255207,11.10751193405,714.824329871166,1.78691526198278e-157
"lp_2152",-6.04464602609983,10.8800841444128,780.952517811559,7.47117398496367e-172
"lp_2153",-5.92630324546552,10.2633249383066,634.754917332271,4.62036757026001e-140
"lp_2154",-5.90333180528327,10.0477975109121,704.247979413395,3.56415905653115e-155
"lp_2155",-0.0616163650390717,8.83713210302431,0.105731246678261,0.745057395764101
"lp_2156",0.574476043691867,4.80768849961338,7.78278931111616,0.00527462949754923
"lp_2157",-0.0202300388988388,6.97202150328681,0.0106928634163026,0.917640510216983
"lp_2158",0.0238496674555596,11.0868732149023,0.0182002205879144,0.892684461552925
"lp_2159",0.558459661340652,7.94778621938845,10.146340904802,0.00144587952485508
"lp_2160",0.468285644081605,7.05542420354572,3.63012670647973,0.0567424963918947
"lp_2162",-0.949743449384618,10.8066899116358,27.8020871611451,1.34381062457794e-07
"lp_2166",-0.086123719227601,8.76631524557998,0.237817619908697,0.62578680700176
"lp_2168",0.549942302265412,8.22377921908129,10.0941596396892,0.00148739975311667
"lp_2169",0.408587587700268,6.80676524361857,5.45885660598695,0.0194693827616731
"lp_2170",0.596778920214071,5.48651062758084,7.22772453768206,0.00717861393826077
"lp_2173",0.0625371814538188,3.40907049491303,0.0580589685190809,0.809590546280384
"lp_2174",-0.0992313641999975,2.81026289559514,0.0915216062104864,0.762251588017265
"lp_2175",-0.179966527761177,2.24500342842296,0.228068601014686,0.632959644408555
"lp_2176",0.170222553873088,5.12916314108679,0.609226470288233,0.435079206469339
"lp_2177",-0.184116554671946,6.37559385862447,1.00884987219283,0.315178531765102
"lp_2178",0.466199989131374,9.22766311870304,7.18643137509437,0.00734569291566432
"lp_2179",0.132744718360599,8.45695581932882,0.568113471757869,0.451009547759246
"lp_2180",0.119027608003643,9.44688080117881,0.466484078133632,0.494609119333277
"lp_2181",0.0436407274361791,7.917430288744,0.068372560858073,0.793721234875501
"lp_2182",0.0388354206341938,6.5120129785807,0.0549045219338149,0.814738780749633
"lp_2183",0.128733622509498,7.86229630672092,0.593814466200286,0.440947867475335
"lp_2185",0.169575474054372,8.25700120850814,0.977865692428676,0.322726300960564
"lp_2187",-0.0944926885824532,11.839912526269,0.293961191858216,0.587693216161249
"lp_2189",0.107907447895989,10.8719366523236,0.415605829868944,0.519137833520318
"lp_2191",-0.0439316524794099,7.59049232142368,0.0770788082529066,0.781295859357594
"lp_2192",0.000858146947249048,9.19040300251925,2.41565863063897e-05,0.996078465014172
"lp_2193",-0.0628809603501193,10.5597438402808,0.138333490953507,0.70994340057798
"lp_2194",-0.118877459970938,10.450398970895,0.488558286668081,0.484571125505471
"lp_2195",0.217417355519672,8.03181238222194,1.81498050188674,0.177911924930436
"lp_2196",0.18504688882322,8.65327397189045,1.08212487915702,0.298222691938925
"lp_2197",0.272171237727782,8.89378265958393,2.40643067734709,0.120837605751696
"lp_2199",0.377399042269073,8.73313279236943,4.22318507222423,0.0398752430958307
"lp_2201",0.134899797997355,6.60782679704118,0.596787241669688,0.439806471080511
"lp_2202",0.165297531525764,7.6138416156262,0.605475772737805,0.436496364761285
"lp_2203",0.285786862334456,6.52005057602103,1.48557472096701,0.22290433828902
"lp_2205",0.167086410344592,6.81077090057873,0.925938758939715,0.335920464380765
"lp_2206",-0.589400027242263,6.76606373636864,10.9641183510225,0.000928931330894363
"lp_2210",0.46865563294577,8.39507901587542,7.4940954929601,0.00619016147151807
"lp_2211",0.390526706694213,7.38294206913249,5.24381349473873,0.022024943271544
"lp_2212",-0.331592394638266,6.41546675641516,3.10576376591054,0.0780156306684632
"lp_2213",0.424408476854155,7.14350547659793,6.38297426298293,0.0115220187497015
"lp_2215",0.408258357895283,7.76010294557097,5.62654896868546,0.0176904256847855
"lp_2216",0.421299449850677,5.69108994104846,4.12840184079959,0.0421691571578469
"lp_2217",-0.265802708049051,8.45895519304859,2.21732879850097,0.136468995596754
"lp_2218",-0.332287739305835,7.12194643626597,3.83109717221762,0.0503099898974498
"lp_2219",-1.71733901499018,9.27481772448973,81.0853410953682,2.1617758236235e-19
"lp_2220",-1.29252286676344,8.95247164102322,49.6802101259482,1.8096206444589e-12
"lp_2221",0.0658334300877424,8.76433327929558,0.130782485796821,0.717622106548812
"lp_2222",-0.07249537344132,8.02078016770741,0.204829647893872,0.65085041410144
"lp_2223",0.0996337751488804,7.05283216716062,0.406067542704671,0.523972244064575
"lp_2225",-0.222907517934132,9.33642802477387,1.63935769102633,0.200413618254859
"lp_2226",-0.222973427372079,6.30070725647686,1.55067676423707,0.213035559956685
"lp_2227",-0.114339880398619,9.87736140027728,0.357681609742002,0.549796637815387
"lp_2228",-0.667061561336431,9.82422019503504,14.2879347002035,0.000156867130797793
"lp_2229",-0.273137845856424,7.85971657599091,2.73511239009002,0.0981645950549322
"lp_2230",-0.250271818970178,8.45610921573824,2.13040852784562,0.144402265475503
"lp_2231a",-0.372382962947966,4.61524089427635,2.64393726056363,0.103945648068802
"lp_2231b",-0.22282027565082,5.65589856107693,1.10863499650718,0.292378862555947
"lp_2231c",-0.0283672979242063,9.2088957657318,0.0270284726935017,0.869413599720284
"lp_2232",0.536534871483873,8.31116831836335,8.85381188246532,0.00292477436762585
"lp_2234",0.485127898687688,7.34089623665016,8.2832518359983,0.00400124076042103
"lp_2235",0.375278055503885,8.25872980002454,4.33372011392504,0.0373644976967048
"lp_2236",0.184016610633903,7.43840429711736,1.17380841606183,0.278620093179311
"lp_2237",0.0799461359250225,8.22375469575198,0.203691654693429,0.651757405616848
"lp_2238",0.189903590515071,6.32640446019978,1.15794231209303,0.281892695893793
"lp_2240",1.42495447841848,7.87272293520416,75.8745487289774,3.02271083975634e-18
"lp_2242",0.677479331813924,8.40727777956179,14.101255646802,0.000173228105457233
"lp_2243",0.198098736739672,7.66173744383722,1.08117347135276,0.298435190724163
"lp_2244",1.20016143644295,1.24914770166502,5.21667961521734,0.0223712271218881
"lp_2246",0.281842716171484,0.823362004806218,0.261740554565425,0.608926884389559
"lp_2247",0.20800472166227,1.05331292705358,0.168132052319212,0.681777275475423
"lp_2248",1.44212181943871,1.89919717938707,8.48257707005548,0.00358563806160558
"lp_2249",0.598249871710401,2.08680962581061,2.58141746610532,0.108124798709304
"lp_2251",-0.0244579332098406,8.4502787246863,0.0202727670995273,0.886777910065688
"lp_2253",0.0520441948332434,10.5648210842907,0.071152475431461,0.789666109423798
"lp_2254",-0.246800522197816,4.26582494664508,1.28942300260971,0.2561543111508
"lp_2255",-0.362968576347298,6.34657556320831,4.32310240238317,0.0375983141099685
"lp_2256",0.475494656510785,9.97161384563862,7.56817904668338,0.00594077743680121
"lp_2258",-0.430519180753415,9.63055391435534,5.21998766235595,0.0223287094813524
"lp_2259",0.20943787825964,6.27482258225187,1.34190925729568,0.246697547324993
"lp_2260",-0.415973409419592,8.44736431897041,5.33632551947198,0.0208854518232515
"lp_2261",-0.444817013339057,7.65350730680855,7.60245827563529,0.00582887741503312
"lp_2262",0.0237469242369196,6.42583187412729,0.0190655167728391,0.890178822214545
"lp_2263",-0.0286310671168623,10.290729366134,0.0269521667542918,0.869596411270089
"lp_2264",-0.0789050587045347,9.53263146280357,0.198797687344495,0.655693073344451
"lp_2265",0.0347628551629822,6.74441736315586,0.038836312124424,0.84377330115191
"lp_2266",0.0883310603305237,6.02033069464303,0.186460530953227,0.665878959762543
"lp_2267",0.126765682373337,5.55587925297952,0.47749897828204,0.489557365995983
"lp_2268",0.207168600111111,5.60464497537989,1.24017907099068,0.265436545269678
"lp_2269",0.228522767285557,7.33646462171158,1.59850173698163,0.206115665728567
"lp_2270",0.212046508901325,8.95992682595496,0.9838231835394,0.321256742974878
"lp_2271",0.185629854940186,9.40701257729856,1.15593047899874,0.282311124932563
"lp_2272",0.139164939253312,6.60005522698734,0.685290575556895,0.407770864754013
